0.0,-0.0784532,12.4740588
0.0,-0.1176798,12.5917386
0.0784532,-0.1176798,12.5917386
0.0,-0.0784532,12.552512
0.9022117999999999,-1.0983448,8.8652116
-0.392266,-0.9022117999999999,13.4547238
15.1414676,-3.530394,10.9442214
0.2745862,-4.785645199999999,12.3956056
-2.2751428,3.4127142,-3.6088471999999996
8.669078599999999,-9.5320638,15.2591474
-0.5491724,-1.569064,6.8254284
0.0392266,-0.196133,12.552512
0.0392266,-0.2353596,12.552512
0.0392266,-0.196133,12.552512
0.0392266,-0.2353596,12.5917386
0.0392266,-0.196133,12.5917386
0.0392266,-0.2745862,12.552512
0.0392266,-0.196133,12.3171524
0.0392266,-0.196133,12.5917386
0.0392266,-0.2353596,12.5917386
